rating_id,user_id,book_id,borrow_id,rating,rating_date,comment
4933,220,868,8508,3.5,2024-09-27,
4934,220,115,8509,4.0,2021-11-04,
4935,220,601,8510,4.0,2024-05-16,观点很有趣，写作风格也不错。
4936,220,765,8511,2.0,2024-05-26,
4937,220,774,8512,3.5,2023-05-29,整体来说不错，有些章节特别精彩。
4938,220,538,8514,3.0,2024-11-09,
4939,220,606,8515,4.0,2021-05-14,
4940,220,32,8518,3.0,2024-01-13,
4941,221,346,8519,4.0,2025-01-17,这本书给了我很多启发，值得一读。
4942,221,974,8520,4.0,2024-05-30,
4943,221,390,8521,4.5,2024-08-30,绝对的经典，每一页都很精彩。
4944,221,784,8522,2.5,2024-07-11,
4945,221,933,8523,3.5,2023-08-31,推荐阅读，内容有深度。
4946,221,944,8527,4.5,2022-06-10,
4947,221,257,8528,4.0,2024-04-22,很好的一本书，内容充实。
4948,221,459,8530,2.5,2023-09-28,部分内容有价值，但结构不太紧凑。
4949,221,518,8532,3.5,2023-11-16,
4950,221,429,8533,3.5,2023-07-03,
4951,221,125,8534,3.0,2024-01-30,
4952,221,870,8535,3.5,2022-06-20,
4953,221,539,8536,3.5,2025-01-17,观点很有趣，写作风格也不错。
4954,222,422,8538,4.0,2023-11-05,
4955,222,975,8541,3.0,2021-09-08,内容一般，不过有几个亮点。
4956,222,543,8544,4.0,2024-04-17,
4957,222,625,8545,4.5,2024-01-07,
4958,222,303,8546,4.0,2023-09-28,
4959,222,141,8548,3.5,2021-08-02,这本书给了我很多启发，值得一读。
4960,222,396,8549,4.0,2024-08-06,推荐阅读，内容有深度。
4961,222,206,8550,4.0,2024-10-23,这本书给了我很多启发，值得一读。
4962,222,856,8551,3.0,2022-05-13,
4963,222,171,8554,4.0,2023-06-08,
4964,222,471,8556,3.5,2024-03-01,
4965,222,844,8557,3.0,2023-02-01,
4966,222,683,8562,4.5,2024-09-03,
4967,222,954,8563,3.5,2023-10-15,推荐阅读，内容有深度。
4968,222,536,8564,4.0,2023-12-28,
4969,222,425,8565,4.5,2022-05-27,
4970,222,712,8570,3.5,2023-03-28,
4971,222,855,8571,3.0,2023-03-22,
4972,222,758,8573,4.0,2022-12-05,
4973,222,957,8574,3.0,2021-11-17,
4974,222,279,8575,3.5,2024-09-10,
4975,222,674,8576,4.5,2023-12-30,
4976,222,567,8577,4.0,2024-10-11,
4977,222,180,8579,3.5,2024-09-11,
4978,222,957,8580,3.5,2021-06-30,这本书给了我很多启发，值得一读。
4979,222,713,8583,4.5,2023-08-11,内容超出预期，值得一读。
4980,222,294,8585,4.5,2021-07-27,
4981,222,601,8586,4.0,2022-01-29,
4982,222,365,8588,3.5,2021-12-11,
4983,222,861,8590,4.0,2022-12-07,
4984,222,766,8591,3.0,2024-12-28,
4985,222,208,8594,3.0,2022-08-22,
4986,222,975,8596,5.0,2023-07-05,
4987,222,21,8597,4.0,2023-02-10,
4988,222,906,8600,4.0,2022-07-23,
4989,222,637,8601,5.0,2022-11-14,内容超出预期，值得一读。
4990,222,454,8602,5.0,2022-07-05,这本书改变了我的看法，太棒了。
4991,222,467,8603,3.5,2023-10-13,
4992,222,386,8604,4.0,2021-09-27,
4993,222,91,8605,4.0,2022-08-04,
4994,222,493,8606,3.0,2022-01-05,
4995,222,687,8607,2.5,2024-07-13,还可以，但有些部分比较枯燥。
4996,222,620,8610,3.0,2023-06-06,
4997,222,975,8615,4.0,2024-07-23,
4998,222,857,8616,3.0,2025-01-31,
4999,222,503,8617,3.5,2024-03-30,
5000,222,124,8622,4.0,2023-08-16,
5001,222,567,8623,4.0,2023-02-11,
5002,222,396,8624,3.0,2024-10-24,
5003,222,152,8627,3.5,2021-07-28,推荐阅读，内容有深度。
5004,223,302,8629,3.5,2023-09-08,
5005,223,935,8630,4.5,2023-01-19,
5006,223,414,8634,4.5,2024-07-20,
5007,223,642,8635,3.0,2022-12-30,
5008,223,284,8637,3.5,2024-12-16,
5009,223,739,8641,4.5,2023-02-24,
5010,223,953,8644,4.0,2024-03-06,观点很有趣，写作风格也不错。
5011,223,268,8647,3.0,2022-09-09,内容一般，不过有几个亮点。
5012,223,2,8650,5.0,2024-07-13,
5013,224,915,8651,3.5,2022-11-21,
5014,224,959,8652,2.5,2024-08-11,还可以，但有些部分比较枯燥。
5015,224,175,8654,4.5,2022-08-01,
5016,224,231,8655,2.5,2021-11-09,
5017,224,69,8657,1.0,2024-07-22,
5018,224,197,8658,3.0,2022-08-20,
5019,224,330,8659,4.5,2022-07-10,
5020,224,93,8661,3.5,2024-08-17,
5021,224,68,8662,3.0,2024-01-18,
5022,224,540,8664,3.5,2021-11-05,观点很有趣，写作风格也不错。
5023,224,842,8665,4.0,2022-08-11,
5024,224,961,8667,3.5,2024-11-10,
5025,224,588,8668,3.0,2023-04-14,
5026,224,546,8672,4.0,2021-11-01,
5027,224,749,8673,3.0,2023-07-23,
5028,224,736,8675,2.0,2024-11-03,内容过于基础，不适合有经验的读者。
5029,224,32,8676,2.0,2023-06-15,
5030,224,767,8679,4.0,2023-09-07,
5031,224,694,8680,2.0,2025-02-26,
5032,224,803,8683,4.0,2023-02-14,
5033,224,803,8684,4.0,2024-08-26,整体来说不错，有些章节特别精彩。
5034,224,367,8685,4.5,2024-05-08,
5035,224,183,8688,4.5,2023-03-20,
5036,224,391,8689,3.5,2024-07-30,
5037,224,764,8690,4.0,2024-05-23,
5038,224,5,8692,3.5,2022-07-08,
5039,225,359,8695,5.0,2023-07-08,这是我读过的最好的书之一。
5040,225,818,8696,4.0,2021-02-04,
5041,225,424,8700,4.0,2024-11-25,观点很有趣，写作风格也不错。
5042,225,439,8701,4.5,2021-02-27,
5043,225,984,8702,4.5,2021-07-25,
5044,225,855,8704,4.5,2025-02-22,
5045,225,914,8705,3.5,2024-06-15,
5046,225,650,8706,4.5,2024-02-05,
5047,225,534,8707,4.0,2024-03-24,这本书给了我很多启发，值得一读。
5048,225,3,8708,4.0,2023-10-24,
5049,225,976,8711,3.5,2020-11-28,
5050,225,646,8712,4.0,2024-03-23,
5051,225,800,8713,4.5,2021-12-08,
5052,225,915,8714,4.0,2024-06-27,这本书给了我很多启发，值得一读。
5053,225,1,8715,4.0,2024-04-18,
5054,225,967,8717,4.0,2022-09-21,
5055,225,403,8718,4.0,2021-01-28,
5056,225,108,8720,5.0,2022-10-14,
5057,225,991,8722,4.5,2025-01-21,
5058,225,171,8725,4.5,2024-09-12,
5059,225,364,8728,3.5,2021-01-06,
5060,225,844,8730,4.0,2023-03-04,整体来说不错，有些章节特别精彩。
5061,225,216,8731,4.5,2020-04-19,这本书改变了我的看法，太棒了。
5062,225,914,8737,3.5,2023-11-08,观点很有趣，写作风格也不错。
5063,225,403,8740,4.0,2024-07-31,
5064,225,574,8741,4.5,2020-12-22,这本书改变了我的看法，太棒了。
5065,225,786,8742,4.0,2021-10-12,这本书给了我很多启发，值得一读。
5066,226,851,8747,4.5,2023-06-06,
5067,226,173,8752,3.5,2025-01-28,
5068,226,288,8755,4.0,2023-03-26,这本书给了我很多启发，值得一读。
5069,226,82,8757,4.5,2024-10-13,
5070,226,9,8758,4.0,2024-03-25,
5071,226,331,8759,3.5,2025-01-21,
5072,226,787,8760,4.0,2023-10-24,
5073,226,68,8761,4.0,2024-02-02,
5074,226,320,8763,4.0,2023-04-07,推荐阅读，内容有深度。
5075,226,649,8764,4.0,2023-02-22,整体来说不错，有些章节特别精彩。
5076,226,635,8766,3.0,2023-07-05,
5077,226,761,8767,3.0,2024-12-05,部分内容有价值，但结构不太紧凑。
5078,226,34,8769,4.0,2022-12-31,推荐阅读，内容有深度。
5079,226,951,8772,4.0,2023-03-16,
5080,226,489,8774,4.0,2023-06-05,
5081,226,962,8775,4.5,2025-01-25,
5082,226,741,8776,4.0,2023-03-18,
5083,226,719,8778,3.0,2024-08-14,
5084,226,257,8779,3.5,2024-12-20,
5085,227,440,8780,5.0,2024-09-30,
5086,227,615,8781,5.0,2025-02-06,
5087,227,243,8782,4.0,2024-05-22,很好的一本书，内容充实。
5088,227,607,8785,4.5,2025-01-15,
5089,227,125,8787,4.0,2024-03-31,这本书给了我很多启发，值得一读。
5090,227,588,8790,3.0,2024-05-12,
5091,227,36,8793,1.5,2025-01-09,
5092,227,379,8794,3.5,2024-12-21,
5093,228,269,8797,3.5,2023-10-14,
5094,228,864,8798,3.0,2024-05-20,
5095,228,904,8800,4.0,2024-12-03,这本书给了我很多启发，值得一读。
5096,228,243,8801,4.0,2024-06-30,
5097,228,916,8803,3.5,2024-04-16,
5098,228,902,8804,3.5,2024-12-06,
5099,228,153,8809,3.0,2022-02-25,
5100,228,35,8810,4.0,2023-06-24,
5101,228,690,8811,4.5,2024-01-21,这是我读过的最好的书之一。
5102,228,620,8814,2.5,2025-01-14,
5103,228,959,8816,3.0,2021-11-30,
5104,228,92,8820,3.0,2021-08-21,
5105,228,310,8825,4.0,2022-05-15,观点很有趣，写作风格也不错。
5106,228,763,8827,5.0,2022-01-18,
5107,228,697,8828,3.5,2022-12-24,
5108,228,273,8829,3.0,2022-02-11,
5109,228,773,8830,3.5,2024-11-17,
5110,228,581,8835,3.5,2024-07-21,
5111,228,348,8836,4.5,2021-09-20,
5112,228,409,8839,3.5,2024-11-21,观点很有趣，写作风格也不错。
5113,229,487,8841,4.5,2022-01-21,
5114,229,698,8842,2.0,2022-01-08,
5115,229,25,8843,4.5,2023-09-22,这是我读过的最好的书之一。
5116,229,43,8844,3.0,2024-05-30,
5117,229,390,8845,3.0,2022-04-03,有些见解很独特，但整体平平。
5118,229,305,8847,3.0,2024-09-24,
5119,229,428,8849,4.5,2022-04-30,
5120,229,46,8850,3.5,2023-12-14,
5121,229,392,8851,3.0,2024-10-18,
5122,229,695,8853,3.5,2022-04-08,
5123,229,500,8854,3.0,2024-10-20,
5124,229,794,8855,3.5,2025-02-28,这本书给了我很多启发，值得一读。
5125,229,57,8856,5.0,2023-01-13,
5126,229,141,8858,3.0,2023-06-26,
5127,229,799,8860,1.5,2024-01-28,
5128,229,106,8864,3.0,2022-08-03,
5129,229,564,8865,2.5,2024-10-23,
5130,229,827,8866,3.0,2022-12-05,
5131,229,656,8867,4.5,2022-06-13,
5132,229,467,8870,2.5,2023-05-04,
5133,229,582,8871,4.5,2024-07-18,
5134,229,534,8875,5.0,2023-03-19,这本书改变了我的看法，太棒了。
5135,229,709,8876,4.0,2025-03-07,
5136,229,662,8877,4.0,2022-05-18,
5137,230,900,8880,3.5,2023-01-14,整体来说不错，有些章节特别精彩。
5138,230,478,8881,3.5,2022-09-06,
5139,230,54,8882,5.0,2022-10-29,绝对的经典，每一页都很精彩。
5140,230,211,8883,4.0,2023-01-06,
5141,230,418,8885,3.5,2024-12-18,很好的一本书，内容充实。
5142,230,341,8886,3.5,2022-02-05,
5143,230,545,8887,3.5,2021-07-16,
5144,230,439,8888,3.0,2021-11-28,
5145,230,871,8889,3.5,2022-07-09,推荐阅读，内容有深度。
5146,230,782,8890,4.5,2024-02-13,内容超出预期，值得一读。
5147,230,429,8891,4.0,2024-10-17,
5148,230,152,8892,4.0,2022-01-08,观点很有趣，写作风格也不错。
5149,230,740,8893,3.0,2021-01-08,有些见解很独特，但整体平平。
5150,231,682,8896,2.5,2023-08-01,
5151,231,626,8900,3.5,2022-10-14,
5152,231,295,8901,3.5,2021-03-13,
5153,231,506,8902,1.5,2023-08-02,
5154,231,297,8904,3.0,2024-05-11,
5155,231,465,8905,2.5,2022-05-10,
5156,231,39,8906,4.0,2022-12-09,
5157,231,436,8908,4.0,2022-01-25,
5158,231,114,8909,4.0,2020-11-18,
5159,231,753,8910,3.5,2021-06-11,
5160,231,563,8911,2.0,2024-02-27,
5161,231,907,8915,3.5,2021-09-27,整体来说不错，有些章节特别精彩。
5162,231,549,8917,3.5,2021-11-04,
5163,232,137,8922,3.5,2024-01-16,
5164,232,207,8923,3.0,2023-09-07,
5165,232,844,8925,4.0,2023-09-27,这本书给了我很多启发，值得一读。
5166,232,128,8926,3.5,2023-06-02,
5167,232,281,8927,4.0,2023-02-25,很好的一本书，内容充实。
5168,232,109,8928,2.5,2022-10-15,
5169,232,273,8930,2.5,2023-12-27,还可以，但有些部分比较枯燥。
5170,232,468,8932,4.5,2023-11-19,
5171,232,476,8934,3.5,2023-09-23,这本书给了我很多启发，值得一读。
5172,232,774,8937,2.5,2024-05-28,
5173,232,966,8938,4.0,2023-03-13,整体来说不错，有些章节特别精彩。
5174,232,542,8939,5.0,2025-02-21,
5175,232,584,8940,3.0,2024-05-04,
5176,232,765,8941,3.5,2022-11-28,这本书给了我很多启发，值得一读。
5177,232,706,8943,4.0,2023-02-09,整体来说不错，有些章节特别精彩。
5178,232,537,8944,3.0,2022-11-09,
5179,232,933,8948,4.5,2023-08-03,
5180,232,883,8949,3.5,2023-09-04,推荐阅读，内容有深度。
5181,232,23,8950,4.5,2023-08-11,
5182,232,357,8951,4.0,2023-08-14,
5183,232,782,8952,4.0,2024-06-15,
5184,232,755,8953,3.0,2024-10-26,有些见解很独特，但整体平平。
5185,233,634,8955,2.0,2022-01-19,
5186,233,456,8956,3.5,2024-09-12,观点很有趣，写作风格也不错。
5187,233,946,8958,4.0,2021-11-05,这本书给了我很多启发，值得一读。
5188,233,840,8959,1.0,2022-11-29,
5189,233,445,8960,3.0,2023-05-01,
5190,233,428,8963,4.0,2022-07-14,
5191,233,998,8967,2.5,2022-06-16,
5192,233,652,8968,2.5,2023-06-14,
5193,233,868,8972,3.0,2023-05-17,内容一般，不过有几个亮点。
5194,233,273,8973,2.5,2024-03-04,有些见解很独特，但整体平平。
5195,233,996,8976,3.0,2022-02-13,
5196,233,131,8977,3.0,2023-12-12,内容一般，不过有几个亮点。
5197,233,295,8981,3.0,2021-10-28,内容一般，不过有几个亮点。
5198,233,893,8982,3.0,2024-01-28,
5199,233,937,8983,3.0,2023-09-20,
5200,233,720,8986,4.5,2025-02-15,
5201,233,617,8988,3.5,2024-09-30,
5202,233,273,8989,3.0,2022-06-24,
5203,233,2,8990,3.0,2024-10-26,
5204,233,32,8992,2.5,2024-02-24,
5205,233,22,8994,2.5,2025-01-08,
5206,233,45,8998,3.0,2022-04-24,部分内容有价值，但结构不太紧凑。
5207,233,100,9001,3.0,2023-04-15,
5208,233,469,9004,3.0,2023-10-23,有些见解很独特，但整体平平。
5209,233,755,9005,3.5,2023-07-17,
5210,233,406,9007,3.5,2024-05-13,很好的一本书，内容充实。
5211,233,684,9008,2.5,2022-07-08,
5212,233,60,9009,2.0,2023-09-13,
5213,233,282,9010,3.0,2025-01-24,
5214,233,75,9011,3.0,2025-02-09,可以一读，但不要期望太高。
5215,233,893,9013,3.0,2024-09-12,
5216,233,615,9014,3.0,2023-07-25,
5217,233,778,9015,3.0,2024-03-20,
5218,233,320,9018,3.0,2024-04-07,可以一读，但不要期望太高。
5219,233,966,9019,3.0,2025-02-17,
5220,233,507,9021,4.0,2021-11-06,观点很有趣，写作风格也不错。
5221,233,109,9025,3.5,2023-12-28,
5222,233,654,9026,2.5,2025-01-22,
5223,233,126,9027,3.5,2024-01-29,整体来说不错，有些章节特别精彩。
5224,233,329,9028,2.0,2024-12-24,内容过于基础，不适合有经验的读者。
5225,233,647,9029,3.5,2024-01-21,
5226,233,790,9030,3.5,2024-12-27,
5227,233,486,9031,2.5,2024-12-28,
5228,233,921,9033,3.5,2024-01-22,整体来说不错，有些章节特别精彩。
5229,233,946,9034,3.5,2022-12-09,
5230,233,39,9035,3.5,2022-02-19,
5231,233,893,9039,3.5,2023-11-10,
5232,233,950,9040,2.0,2022-02-20,这本书可以跳过，没什么特别之处。
5233,233,297,9041,4.0,2023-04-12,推荐阅读，内容有深度。
5234,233,981,9042,3.5,2024-07-07,
5235,233,679,9043,2.5,2023-08-27,
5236,233,807,9045,3.5,2022-05-30,
5237,233,282,9046,2.5,2024-05-13,
5238,233,39,9049,2.5,2024-05-20,
5239,233,943,9050,2.5,2023-03-23,
5240,233,622,9054,4.0,2023-09-27,观点很有趣，写作风格也不错。
5241,233,738,9055,3.0,2022-05-22,
5242,233,825,9056,3.0,2024-07-07,
5243,233,192,9057,2.0,2022-09-17,内容过于基础，不适合有经验的读者。
5244,233,650,9058,4.5,2023-03-28,
5245,233,173,9059,4.0,2021-11-19,观点很有趣，写作风格也不错。
5246,234,815,9060,4.0,2025-02-08,
5247,234,424,9062,3.0,2023-09-03,
5248,234,323,9063,4.5,2023-08-27,绝对的经典，每一页都很精彩。
5249,234,519,9065,4.0,2023-12-29,整体来说不错，有些章节特别精彩。
5250,234,244,9066,4.0,2022-07-07,很好的一本书，内容充实。
5251,234,812,9067,3.5,2024-06-14,很好的一本书，内容充实。
5252,234,604,9069,4.0,2023-04-26,这本书给了我很多启发，值得一读。
5253,234,986,9070,3.5,2023-04-02,
5254,234,239,9071,3.0,2022-12-22,还可以，但有些部分比较枯燥。
5255,234,745,9072,4.0,2023-04-16,
5256,234,984,9074,4.5,2024-04-21,
5257,234,699,9076,4.5,2024-05-01,绝对的经典，每一页都很精彩。
5258,234,290,9077,3.0,2023-02-28,
5259,234,615,9078,4.0,2024-07-19,
5260,234,956,9079,3.0,2022-07-20,还可以，但有些部分比较枯燥。
5261,234,348,9080,4.5,2024-04-05,
5262,234,690,9082,4.5,2024-07-15,非常棒的书，强烈推荐！
5263,234,234,9083,4.5,2025-01-14,非常棒的书，强烈推荐！
5264,234,745,9084,4.0,2024-01-08,
5265,234,76,9086,3.0,2023-01-11,
5266,234,729,9087,2.5,2022-12-13,部分内容有价值，但结构不太紧凑。
5267,234,308,9090,4.0,2023-07-28,整体来说不错，有些章节特别精彩。
5268,234,80,9093,4.5,2023-09-02,
5269,234,410,9094,4.5,2023-12-26,
5270,234,987,9095,3.5,2024-01-18,
5271,234,82,9096,3.5,2025-03-08,
5272,234,911,9097,3.5,2023-08-04,
5273,234,947,9098,3.5,2023-05-19,
5274,234,316,9099,3.0,2022-10-25,
5275,234,399,9101,3.0,2023-10-19,可以一读，但不要期望太高。
5276,234,58,9103,4.0,2023-07-29,
5277,234,867,9104,3.5,2023-06-29,
5278,234,59,9107,5.0,2022-07-24,
5279,234,231,9108,4.0,2023-05-31,观点很有趣，写作风格也不错。
5280,234,518,9109,3.5,2024-07-15,
5281,235,397,9112,3.5,2023-11-29,观点很有趣，写作风格也不错。
5282,235,123,9114,3.0,2024-02-04,
5283,235,850,9115,3.0,2023-12-29,
5284,235,428,9117,3.0,2023-06-08,内容一般，不过有几个亮点。
5285,235,133,9119,3.0,2024-01-18,
5286,235,405,9120,3.5,2025-03-01,
5287,235,779,9121,4.5,2023-05-27,
5288,235,660,9123,3.0,2024-11-11,
5289,235,915,9127,3.5,2024-02-26,观点很有趣，写作风格也不错。
5290,235,201,9130,3.0,2023-07-04,
5291,235,328,9131,5.0,2023-07-27,
5292,235,823,9132,3.5,2024-08-20,
5293,235,46,9133,3.5,2023-10-23,推荐阅读，内容有深度。
5294,235,616,9134,3.5,2024-08-29,
5295,235,293,9135,3.0,2025-03-01,
5296,235,175,9136,4.5,2024-11-20,这是我读过的最好的书之一。
5297,235,412,9137,4.0,2025-01-08,
5298,235,402,9138,3.5,2024-12-29,整体来说不错，有些章节特别精彩。
5299,235,951,9139,3.0,2024-07-27,内容一般，不过有几个亮点。
5300,235,291,9140,3.5,2023-05-12,
5301,235,567,9144,4.0,2025-03-07,很好的一本书，内容充实。
5302,235,320,9145,4.5,2023-06-04,绝对的经典，每一页都很精彩。
5303,235,426,9146,3.5,2023-10-06,这本书给了我很多启发，值得一读。
5304,235,652,9147,4.0,2024-08-29,
5305,235,188,9148,3.5,2024-10-24,
5306,235,51,9149,4.5,2024-02-16,
5307,235,887,9151,3.5,2023-09-29,
5308,236,684,9154,2.5,2025-02-08,
5309,236,139,9156,4.5,2023-10-15,
5310,237,584,9159,3.5,2024-07-13,很好的一本书，内容充实。
5311,237,751,9161,3.0,2023-10-11,
5312,237,538,9162,3.5,2023-11-08,
5313,237,822,9164,2.5,2023-12-28,还可以，但有些部分比较枯燥。
5314,237,868,9165,2.5,2025-03-08,
5315,237,59,9166,4.5,2024-12-27,
5316,237,797,9167,3.5,2024-11-01,
5317,237,474,9170,3.5,2024-06-23,
5318,237,370,9171,4.0,2025-01-17,
5319,237,115,9173,3.5,2024-04-17,
5320,237,245,9174,3.0,2024-09-03,部分内容有价值，但结构不太紧凑。
5321,237,479,9175,4.5,2025-01-09,
5322,237,505,9179,2.0,2024-02-13,失望，与描述的不符。
5323,237,375,9180,3.5,2024-09-20,
5324,237,817,9181,3.5,2024-01-16,
5325,237,164,9182,3.5,2024-04-17,整体来说不错，有些章节特别精彩。
5326,238,969,9185,3.5,2024-11-15,
5327,238,373,9186,4.0,2024-10-30,
5328,238,158,9187,4.0,2023-06-10,整体来说不错，有些章节特别精彩。
5329,238,805,9190,3.5,2023-09-02,
5330,238,675,9194,3.5,2023-07-21,
5331,238,182,9195,3.0,2024-04-15,
5332,238,35,9197,5.0,2024-01-20,
5333,240,120,9199,2.5,2023-12-25,
5334,240,914,9200,3.0,2024-03-24,
5335,240,784,9201,1.5,2024-06-11,
5336,240,703,9202,3.5,2024-07-18,
5337,240,418,9206,3.5,2023-07-25,
5338,240,918,9207,3.0,2025-02-03,
5339,240,386,9208,4.5,2024-04-20,
5340,240,839,9210,2.5,2023-10-28,
5341,240,960,9214,2.5,2025-01-17,
5342,240,44,9216,3.5,2023-09-22,推荐阅读，内容有深度。
5343,240,495,9217,3.0,2023-05-16,
5344,240,170,9218,3.0,2024-08-01,
5345,240,92,9219,2.5,2023-10-04,
5346,241,519,9221,4.5,2024-05-29,这是我读过的最好的书之一。
5347,241,277,9222,5.0,2023-08-11,
5348,241,496,9225,4.5,2024-07-07,
5349,241,81,9226,4.0,2023-08-29,
5350,241,821,9227,4.0,2024-08-09,
5351,241,847,9231,3.0,2023-12-11,
5352,241,48,9232,3.5,2024-08-29,
5353,241,7,9235,3.5,2024-04-30,整体来说不错，有些章节特别精彩。
5354,241,280,9236,3.5,2023-06-10,整体来说不错，有些章节特别精彩。
5355,241,174,9238,3.5,2024-10-03,
5356,241,746,9239,3.5,2024-06-01,这本书给了我很多启发，值得一读。
5357,241,242,9241,4.5,2024-05-28,
5358,241,56,9242,2.5,2024-08-10,
5359,241,578,9243,4.0,2023-09-29,
5360,241,877,9245,3.0,2025-02-08,
5361,242,602,9248,3.5,2024-09-12,
5362,242,569,9249,3.0,2024-11-01,还可以，但有些部分比较枯燥。
5363,242,520,9251,2.5,2024-04-19,
5364,242,610,9252,2.5,2024-06-17,
5365,242,146,9253,1.5,2023-12-25,内容比较薄弱，不太推荐。
5366,242,717,9254,3.0,2024-05-18,
5367,242,677,9255,2.5,2024-07-10,
5368,242,143,9258,3.5,2024-05-21,
5369,242,859,9261,3.5,2024-12-24,
5370,242,569,9262,3.5,2024-08-16,
5371,242,705,9263,3.0,2025-01-20,
5372,242,464,9264,3.0,2024-10-18,还可以，但有些部分比较枯燥。
5373,242,559,9267,3.5,2024-03-11,
5374,242,162,9269,3.0,2023-08-22,
5375,242,243,9270,3.5,2024-10-21,
5376,242,866,9271,3.5,2024-10-05,这本书给了我很多启发，值得一读。
5377,243,784,9273,3.5,2024-02-12,
5378,243,129,9274,4.0,2023-12-17,
5379,243,313,9275,3.5,2025-01-11,观点很有趣，写作风格也不错。
5380,243,304,9276,4.0,2023-12-23,
5381,243,46,9277,3.0,2024-12-24,
5382,243,451,9279,3.5,2023-10-24,
5383,243,927,9286,4.5,2023-10-23,
5384,243,335,9287,4.5,2023-07-20,
5385,243,409,9288,4.0,2024-01-22,
5386,244,41,9290,4.0,2023-12-29,
5387,244,200,9291,4.0,2024-07-30,
5388,244,76,9292,3.0,2024-07-27,
5389,244,911,9294,2.5,2024-02-20,
5390,244,647,9298,4.5,2024-05-11,
5391,244,938,9299,3.0,2023-08-22,
5392,244,108,9300,4.5,2024-11-28,
5393,244,160,9301,3.5,2023-12-13,
5394,244,216,9302,4.0,2024-12-14,很好的一本书，内容充实。
5395,244,336,9303,2.5,2024-03-07,
5396,244,589,9305,3.0,2024-10-01,
5397,244,225,9306,4.5,2024-04-18,
5398,244,589,9309,3.5,2025-02-28,
5399,244,883,9312,3.5,2023-08-07,
5400,244,989,9313,5.0,2024-06-22,绝对的经典，每一页都很精彩。
5401,244,746,9314,3.0,2024-10-19,
5402,244,269,9317,4.0,2024-10-15,推荐阅读，内容有深度。
5403,244,254,9318,3.5,2024-12-17,
5404,244,286,9319,3.5,2023-06-08,这本书给了我很多启发，值得一读。
5405,244,812,9320,4.5,2024-02-12,非常棒的书，强烈推荐！
5406,244,295,9321,4.5,2025-01-30,
5407,244,144,9323,3.0,2025-02-20,
5408,244,489,9324,3.5,2024-12-06,
5409,244,766,9325,4.0,2025-01-18,
5410,244,518,9328,4.0,2024-04-25,
5411,244,925,9332,4.5,2023-11-01,这本书改变了我的看法，太棒了。
5412,244,783,9334,4.0,2024-03-05,
5413,244,547,9335,3.0,2024-07-02,
5414,244,459,9337,4.0,2023-10-25,整体来说不错，有些章节特别精彩。
5415,244,880,9338,3.0,2023-08-17,
5416,244,982,9341,3.5,2025-02-25,
5417,244,150,9343,3.5,2024-01-05,
5418,244,741,9345,5.0,2024-07-03,
5419,244,458,9346,3.0,2024-05-18,
5420,244,42,9347,4.5,2024-08-01,
5421,244,867,9348,2.5,2025-03-08,
5422,244,920,9351,4.0,2024-06-14,
5423,244,385,9352,3.5,2025-02-10,
5424,245,142,9354,3.0,2023-01-21,有些见解很独特，但整体平平。
5425,245,371,9355,2.5,2024-03-14,
5426,245,927,9356,3.5,2023-10-23,
5427,245,330,9360,3.5,2021-05-12,整体来说不错，有些章节特别精彩。
5428,245,664,9361,3.0,2022-06-14,
5429,245,513,9362,4.5,2022-04-30,
5430,245,510,9363,3.0,2023-04-05,
5431,245,646,9364,4.0,2022-03-24,很好的一本书，内容充实。
5432,245,140,9370,4.0,2024-12-29,
5433,245,628,9372,3.5,2024-01-25,这本书给了我很多启发，值得一读。
5434,245,424,9373,4.0,2023-05-20,
5435,245,811,9374,1.5,2022-07-24,
5436,245,871,9376,4.0,2024-02-08,
5437,245,866,9377,3.5,2023-07-30,
5438,245,656,9379,2.5,2024-01-30,
5439,245,724,9381,3.5,2023-02-18,
5440,245,82,9382,4.0,2024-07-27,
5441,245,166,9383,3.5,2022-02-01,很好的一本书，内容充实。
5442,245,511,9384,4.0,2023-10-11,这本书给了我很多启发，值得一读。
5443,245,136,9385,4.0,2024-09-24,很好的一本书，内容充实。
5444,245,183,9388,4.5,2021-07-29,内容超出预期，值得一读。
5445,245,138,9389,1.0,2022-10-14,这本书可以跳过，没什么特别之处。
5446,246,182,9390,4.0,2023-02-26,整体来说不错，有些章节特别精彩。
5447,246,220,9391,5.0,2024-02-20,
5448,246,284,9392,4.0,2023-01-13,这本书给了我很多启发，值得一读。
5449,246,786,9393,4.5,2024-01-12,
5450,246,704,9395,4.5,2024-03-21,
5451,246,403,9396,4.5,2023-08-13,
5452,246,849,9397,4.5,2024-04-08,这本书改变了我的看法，太棒了。
5453,246,127,9398,4.0,2022-06-09,整体来说不错，有些章节特别精彩。
5454,246,973,9399,4.0,2024-11-09,
5455,246,97,9400,5.0,2022-04-25,
5456,246,299,9404,4.5,2022-04-17,
5457,246,324,9405,4.0,2023-06-05,很好的一本书，内容充实。
5458,247,26,9408,3.0,2024-02-23,
5459,247,829,9410,4.0,2025-01-09,
5460,247,159,9411,3.5,2022-12-20,
5461,247,957,9413,4.5,2025-02-16,
5462,247,701,9415,4.5,2024-09-25,
5463,247,886,9417,4.0,2024-08-01,推荐阅读，内容有深度。
5464,247,594,9418,5.0,2023-02-11,
5465,247,900,9421,4.0,2022-09-02,这本书给了我很多启发，值得一读。
