user_id,book_id,rating
169,651,3.5
170,549,3.5
170,567,3.0
170,987,4.5
170,292,3.0
170,127,3.5
170,646,3.5
170,832,3.0
170,152,3.5
170,253,3.5
170,396,2.5
170,87,3.5
170,78,2.5
170,240,3.5
170,258,3.0
170,18,2.0
170,2,3.5
170,732,4.0
170,819,4.5
170,435,3.5
170,774,2.5
170,906,4.0
170,467,4.5
170,823,3.0
170,252,5.0
170,93,3.5
170,595,4.0
170,772,4.0
170,490,3.0
170,422,4.0
170,490,4.0
171,913,3.0
171,849,4.5
171,861,3.0
171,616,4.5
171,312,4.5
171,271,3.5
171,739,3.5
171,171,4.0
171,832,5.0
171,518,2.0
171,454,4.5
171,525,4.0
171,953,3.5
171,10,4.5
171,515,2.5
171,201,4.0
171,484,2.5
171,450,3.0
172,329,3.5
172,409,3.5
172,81,2.5
172,7,4.0
172,193,3.5
172,259,4.5
172,869,3.0
172,959,3.0
172,462,5.0
172,186,2.5
172,290,2.5
172,295,4.0
172,751,3.5
172,133,3.5
172,333,2.0
173,115,4.0
173,247,3.5
173,531,3.5
173,744,4.5
173,857,3.0
173,112,4.5
173,472,3.0
173,697,5.0
174,414,5.0
174,335,5.0
174,383,4.0
174,79,3.0
174,917,4.5
174,168,2.5
174,365,4.5
174,743,4.5
174,613,4.0
174,773,4.5
174,423,4.0
174,224,4.0
174,284,4.0
174,589,4.5
174,199,2.5
174,391,4.0
174,161,5.0
174,335,4.0
174,670,5.0
174,192,2.5
174,813,3.5
174,212,4.0
174,195,4.5
174,707,4.0
174,472,4.5
175,527,3.5
175,835,4.0
175,146,4.0
175,509,4.0
175,655,1.5
175,184,3.5
175,83,3.5
175,815,3.5
175,897,5.0
175,968,4.0
175,682,3.5
175,391,4.0
175,67,3.5
175,942,4.5
175,978,5.0
175,988,5.0
175,433,4.0
175,664,3.5
175,249,4.5
175,497,4.0
175,142,4.0
175,659,5.0
175,636,4.5
175,3,4.0
175,215,4.0
175,809,4.0
175,3,4.5
175,968,4.0
175,989,5.0
175,828,4.0
175,921,4.5
175,148,4.0
175,542,4.5
175,680,5.0
175,288,5.0
175,874,4.5
175,519,3.5
175,593,4.5
175,634,4.0
175,416,3.5
175,872,5.0
175,863,4.0
175,48,3.5
175,517,5.0
175,712,3.5
175,726,3.0
175,291,4.0
175,157,3.5
175,128,4.0
175,787,4.5
175,635,3.5
175,883,4.0
175,931,4.0
175,835,4.5
175,945,5.0
175,927,4.5
175,947,3.5
175,439,4.0
175,262,5.0
175,714,4.5
175,648,4.5
175,802,5.0
175,739,4.5
175,192,4.0
175,297,4.0
175,27,5.0
175,515,4.0
175,798,4.5
175,614,4.5
175,317,5.0
175,520,3.5
175,875,5.0
175,408,2.5
175,200,4.5
175,213,4.0
175,134,5.0
175,92,4.0
175,393,4.0
175,54,4.5
175,996,4.5
175,33,3.5
175,988,4.5
175,388,5.0
175,124,4.5
176,80,5.0
176,819,3.5
176,918,5.0
176,995,2.5
176,891,4.0
176,148,4.5
176,286,3.0
176,537,1.5
176,989,4.5
176,477,3.5
176,327,4.5
176,621,2.0
176,784,2.0
176,632,3.0
176,661,4.0
176,374,1.5
176,330,4.5
176,754,1.5
176,748,2.5
176,761,2.0
176,589,3.5
176,400,3.0
176,613,2.0
176,199,3.5
176,57,3.0
176,120,4.5
176,122,4.0
177,145,4.5
177,225,4.0
177,97,4.0
177,866,4.0
177,293,4.0
177,42,3.0
177,389,3.5
177,37,3.5
177,770,4.5
177,885,3.0
177,993,3.5
177,458,3.0
177,628,4.0
177,389,4.0
177,817,2.0
177,150,3.5
177,842,2.5
177,85,2.5
177,812,3.0
177,655,2.0
177,816,4.5
177,783,4.5
178,123,3.5
178,541,4.5
178,901,3.5
178,807,2.5
178,586,2.5
178,999,5.0
178,49,3.5
178,336,2.0
178,189,3.5
178,121,4.0
178,531,3.5
178,335,2.0
178,795,3.5
178,816,4.0
178,686,3.5
178,471,2.0
178,540,3.0
178,901,4.5
178,699,3.5
178,971,3.5
178,6,3.5
178,630,3.0
178,821,4.5
178,50,3.5
178,921,4.5
178,290,3.5
178,706,3.0
178,266,3.5
178,311,4.0
178,889,4.5
178,317,3.5
178,47,3.0
178,625,3.5
178,699,4.5
178,792,4.0
178,993,4.0
178,5,4.5
178,298,3.5
178,649,4.0
178,698,4.5
178,908,4.5
178,863,3.0
178,469,4.0
178,113,2.5
178,494,3.5
178,828,4.5
178,586,3.0
178,150,4.0
178,954,3.5
178,407,2.0
178,774,4.5
178,793,4.5
178,902,2.5
178,529,4.5
178,313,3.5
178,798,3.5
178,270,3.5
178,113,4.0
178,604,2.5
178,529,3.5
178,592,3.0
178,28,3.5
178,469,3.5
178,809,4.0
178,76,4.0
178,807,3.0
178,885,2.5
178,163,4.0
178,25,4.5
178,348,3.5
178,907,4.5
178,284,4.5
178,586,2.0
178,289,4.0
178,583,4.0
178,551,3.5
178,214,4.0
178,772,4.0
178,52,2.5
178,133,3.5
178,745,2.5
178,718,4.0
178,491,4.0
178,193,4.0
178,190,3.5
178,202,3.0
179,669,2.5
179,398,4.5
179,403,3.0
179,867,2.5
179,1,3.5
179,52,4.0
179,431,4.5
179,31,3.5
179,534,4.0
179,956,3.0
179,430,5.0
179,275,3.5
180,616,3.5
180,884,3.0
180,442,4.5
180,355,4.5
180,852,5.0
180,355,4.5
180,549,4.0
180,496,4.5
180,562,4.0
180,56,3.5
180,933,4.0
180,700,4.0
180,171,3.5
180,73,4.0
180,396,2.0
180,229,3.5
180,409,3.5
180,683,4.5
180,47,3.5
180,457,4.5
180,672,4.5
180,999,4.0
180,896,3.5
180,154,3.0
180,615,4.0
180,294,3.5
181,994,2.0
181,288,3.0
181,326,3.0
181,263,3.0
181,353,3.0
181,795,3.0
181,767,2.5
181,228,2.0
181,972,2.0
181,694,3.0
181,304,3.5
182,970,4.0
182,414,4.0
182,703,4.5
182,124,4.5
182,849,4.5
182,376,4.5
182,226,4.0
182,27,4.0
182,435,4.5
182,595,4.5
182,33,4.5
182,506,3.0
182,405,4.5
182,831,4.5
182,38,4.5
182,703,4.5
182,63,4.5
182,80,4.0
182,353,4.0
182,334,4.0
182,96,4.5
182,973,4.0
182,548,4.5
182,942,4.0
182,18,4.5
183,200,4.5
183,754,2.0
183,926,4.0
183,411,5.0
183,906,5.0
183,703,3.5
183,297,4.5
183,749,3.0
183,995,3.5
183,865,4.0
183,228,3.5
184,636,3.0
184,634,3.5
184,773,5.0
184,36,1.0
184,148,3.5
184,879,4.0
184,345,3.5
184,423,3.0
184,3,4.0
184,32,2.5
184,265,1.5
184,882,4.0
184,167,3.0
184,487,2.0
184,778,3.5
184,843,2.0
184,643,4.5
184,536,4.0
185,497,3.0
185,411,3.5
185,691,4.0
185,248,3.0
185,661,3.5
185,750,4.0
185,897,4.0
185,489,3.5
185,714,4.0
185,796,3.5
185,803,3.5
185,768,4.0
185,710,3.5
185,707,4.0
185,655,2.5
185,512,3.5
185,906,3.5
185,112,3.5
185,154,3.5
185,331,3.5
185,406,4.0
185,468,3.0
185,53,3.5
185,15,4.5
185,940,4.0
185,810,4.0
185,683,3.5
185,733,2.0
185,253,3.5
185,311,3.5
185,642,2.5
185,528,3.5
185,694,3.0
185,242,3.0
185,347,3.5
185,55,4.5
185,434,3.5
185,536,4.0
185,683,3.5
185,691,4.0
185,947,3.0
185,841,3.5
185,225,3.0
185,154,3.5
185,734,3.5
185,430,4.0
185,681,3.5
185,624,4.0
185,985,3.5
185,294,3.5
185,385,3.5
185,675,3.0
185,144,4.0
185,550,3.5
185,134,3.5
185,891,3.5
185,488,3.0
185,78,2.5
185,796,3.5
185,225,4.0
185,951,4.0
185,517,3.5
185,705,4.0
185,248,3.5
185,237,4.0
185,478,3.5
185,294,3.0
185,53,3.5
185,662,3.5
185,811,3.0
186,254,3.5
186,461,3.5
186,802,3.0
186,308,3.0
186,49,2.5
186,955,3.0
186,995,2.5
186,53,3.5
186,802,2.5
186,676,4.0
186,585,3.0
186,335,4.5
186,259,4.5
186,949,3.0
186,414,3.5
186,949,3.0
186,824,3.5
186,391,4.0
186,342,3.0
186,731,4.0
186,189,5.0
186,144,3.0
186,363,3.0
186,398,4.0
186,129,3.5
186,667,3.0
186,223,4.0
186,690,3.5
186,76,3.5
186,490,3.0
186,257,3.5
186,400,3.5
186,911,3.0
186,846,2.5
187,184,4.0
187,767,4.5
187,362,4.5
187,263,4.5
187,251,4.0
187,270,4.5
187,66,5.0
187,66,4.5
187,278,5.0
187,557,5.0
187,716,4.5
187,358,4.5
187,294,4.0
188,991,4.5
188,639,2.5
188,438,4.0
188,214,3.5
188,62,4.0
188,675,5.0
188,838,3.0
188,107,3.0
188,108,3.0
188,932,3.5
188,74,2.5
188,1,2.5
188,880,2.5
189,991,4.0
189,993,3.5
189,890,3.0
189,586,3.0
189,114,3.5
189,31,3.5
189,860,3.5
189,312,4.5
189,954,2.5
189,736,3.0
189,31,3.5
189,654,3.0
189,688,4.0
189,47,2.5
189,230,3.5
189,742,4.0
189,106,4.0
189,800,3.5
189,339,3.0
189,275,4.5
189,403,3.5
189,956,3.5
189,894,4.0
189,340,3.5
189,311,4.5
189,729,2.5
189,737,2.5
190,364,3.0
190,334,4.0
190,682,3.0
190,607,3.5
190,538,3.5
190,189,4.0
190,314,3.5
190,813,3.0
190,811,3.5
190,32,3.0
190,472,4.0
190,388,4.0
190,409,3.5
190,592,4.0
190,532,3.5
190,571,3.5
190,258,2.5
190,356,3.5
190,310,3.5
190,25,4.0
190,64,4.0
190,109,3.5
190,202,3.5
190,819,3.0
190,551,4.5
190,539,4.0
190,713,5.0
190,877,3.5
190,12,4.0
190,62,4.0
190,595,4.0
190,535,4.0
190,716,3.5
190,717,3.0
190,204,3.5
190,650,4.5
190,798,4.5
190,844,3.5
190,198,3.0
190,186,3.5
190,478,3.5
190,432,3.5
190,458,2.0
190,999,3.0
190,606,3.5
191,224,4.0
191,226,4.0
191,254,1.5
191,614,3.0
191,307,5.0
192,818,3.5
192,500,3.5
192,835,4.0
192,209,3.5
192,891,4.5
192,155,4.5
192,284,3.5
192,138,3.5
192,855,4.0
192,501,4.5
192,905,3.5
192,807,4.5
192,945,4.5
192,287,3.0
192,35,4.5
192,99,5.0
192,251,4.0
192,179,4.5
192,300,4.0
192,446,3.0
192,898,4.0
192,527,4.0
192,441,4.5
192,805,4.0
192,637,4.5
192,690,4.5
192,51,4.5
192,125,4.0
192,879,4.0
192,324,4.0
192,833,4.0
192,873,4.5
192,227,3.5
192,12,4.0
192,326,4.0
192,230,4.5
192,102,4.0
192,201,4.5
192,629,4.0
192,271,4.0
192,638,4.0
192,396,3.5
192,280,4.0
192,398,4.5
192,58,4.5
192,6,4.0
192,735,4.0
192,503,3.0
192,894,4.5
192,747,4.0
192,272,4.5
192,348,4.5
192,983,4.0
192,38,4.0
192,704,4.5
192,391,4.0
192,6,4.0
192,280,4.5
192,677,3.5
192,17,3.0
192,701,4.5
192,118,4.0
192,18,3.5
192,4,3.5
192,790,4.0
192,229,4.0
192,264,4.0
192,651,4.0
192,379,4.5
192,193,3.5
192,504,4.0
192,377,3.0
192,514,4.5
192,926,4.5
192,616,4.5
192,4,3.5
192,428,4.0
192,362,4.0
192,147,4.0
192,36,3.5
192,575,4.5
192,169,4.5
192,988,4.0
192,413,4.0
192,527,4.0
192,388,4.5
192,953,4.0
192,832,4.0
193,754,2.5
193,646,3.5
193,946,3.5
193,231,2.0
193,395,3.5
193,246,3.5
193,208,2.0
193,892,4.0
193,69,4.0
193,594,3.0
193,955,3.5
193,675,3.5
193,750,3.5
193,344,3.5
193,804,3.5
193,559,3.5
193,961,3.0
193,270,3.0
193,401,3.5
193,344,3.0
193,234,3.5
193,552,3.0
193,401,3.5
193,836,3.5
193,758,4.0
193,918,3.0
193,80,3.5
193,706,3.0
193,552,3.0
193,395,4.0
193,782,3.5
193,971,2.0
194,564,4.5
194,47,3.5
194,518,4.0
194,350,3.5
194,840,3.5
194,707,4.0
194,956,3.0
194,243,3.5
194,915,4.0
194,291,3.0
194,325,4.0
194,961,3.0
194,445,4.0
194,704,4.5
194,366,3.0
194,64,3.0
194,97,4.0
194,840,2.0
194,8,3.5
194,385,3.5
194,738,3.0
194,572,3.0
194,898,3.5
194,164,4.5
194,505,4.0
194,397,3.0
195,468,2.0
195,256,2.5
195,434,4.5
195,434,4.5
195,764,4.5
195,839,4.0
195,642,3.5
195,576,2.5
195,674,4.0
195,248,4.0
195,962,1.0
195,302,3.0
195,817,4.0
195,415,3.0
195,54,4.0
195,523,5.0
195,445,5.0
195,53,5.0
195,167,5.0
195,602,4.5
195,296,3.0
195,979,4.0
195,773,5.0
195,917,2.5
195,218,3.0
195,705,4.5
195,513,2.5
196,405,3.5
196,870,4.5
196,531,5.0
196,557,4.5
196,287,2.0
196,306,3.5
196,732,3.5
196,320,3.5
196,711,3.5
196,946,3.5
196,241,5.0
196,180,3.5
196,612,4.0
196,612,3.5
196,352,4.0
196,151,4.0
196,858,3.0
196,923,4.0
196,689,4.0
197,954,3.5
197,463,3.5
197,853,3.5
197,830,4.0
197,46,4.5
197,635,3.0
197,21,4.0
197,127,3.0
197,387,4.5
197,13,3.0
197,677,3.0
197,92,3.0
197,526,4.0
197,649,3.0
197,504,4.0
197,804,3.5
197,279,3.0
197,105,4.5
197,905,3.0
197,610,4.0
197,454,4.5
198,752,4.0
198,578,4.5
198,409,3.0
198,583,3.5
199,493,3.0
199,333,2.5
199,217,3.5
199,933,3.0
199,485,3.5
199,579,3.0
199,690,3.5
199,514,4.0
199,193,3.0
199,334,3.5
199,735,3.5
199,847,3.0
199,926,4.0
199,349,3.0
199,911,2.0
199,12,3.5
199,857,2.5
199,290,3.0
199,356,3.5
199,599,3.5
199,113,3.0
199,213,4.0
199,865,3.5
200,539,3.0
200,350,4.5
200,349,3.0
200,948,3.0
200,419,1.0
200,398,4.5
200,412,2.5
200,907,4.0
200,956,3.0
200,409,4.5
200,209,3.0
200,989,3.0
200,242,3.0
200,59,4.0
200,800,4.5
200,495,4.0
200,967,4.0
200,934,3.0
201,569,5.0
201,826,3.5
201,28,3.0
201,972,2.0
201,544,4.5
201,544,1.5
201,630,2.5
201,697,2.5
201,259,5.0
202,406,3.0
202,828,2.0
202,679,2.0
202,464,3.0
202,129,3.5
202,285,3.0
202,120,2.5
202,749,1.5
202,354,3.0
202,18,2.5
202,275,3.5
202,513,2.0
202,742,3.5
202,282,2.5
202,854,2.5
202,205,3.0
202,90,4.5
202,124,2.5
202,666,2.5
202,653,3.0
202,932,2.5
202,63,3.0
202,33,2.0
202,942,1.5
202,972,3.0
202,423,2.0
202,557,2.5
202,895,2.0
202,161,2.0
202,222,2.5
202,556,2.5
202,907,2.5
202,63,2.5
203,386,4.0
204,32,4.0
204,380,4.5
204,307,4.0
204,346,4.0
204,14,4.0
204,438,4.0
204,592,3.0
204,628,3.5
204,155,5.0
204,673,4.0
204,200,3.5
204,749,2.5
204,361,4.0
204,812,3.5
204,565,4.0
204,938,3.0
204,122,4.0
204,37,4.5
205,596,4.0
205,16,4.0
205,910,3.5
205,596,4.0
205,755,3.5
205,483,4.0
205,281,4.5
205,384,5.0
205,457,4.0
205,222,4.5
205,92,5.0
205,925,4.0
205,950,3.5
205,893,4.0
205,367,4.5
205,56,4.5
205,467,4.0
205,834,4.0
205,164,3.5
205,937,4.0
205,761,4.0
205,162,3.5
205,652,4.5
205,216,4.0
205,448,4.0
205,804,3.0
205,791,3.5
205,997,4.5
205,79,3.5
205,371,3.5
205,181,3.5
205,930,5.0
205,253,5.0
205,846,4.0
205,249,5.0
205,497,3.5
205,791,3.5
205,506,2.5
205,682,3.0
205,870,4.5
205,779,4.5
205,920,3.5
205,457,3.0
205,590,4.5
205,423,4.0
205,283,3.5
205,204,3.5
205,803,4.5
205,15,4.0
205,104,4.5
205,661,3.0
205,411,4.5
205,834,4.0
205,937,3.5
205,980,4.0
205,842,4.0
205,413,3.5
205,205,3.0
205,205,4.5
205,652,4.0
205,111,3.5
205,478,5.0
206,364,3.5
206,277,4.0
206,51,4.0
206,637,5.0
206,678,5.0
206,832,4.0
206,515,4.5
206,401,5.0
206,808,4.5
206,450,4.5
207,384,4.5
207,513,4.5
207,169,4.0
207,471,4.0
207,550,5.0
207,404,3.0
207,705,4.0
207,593,3.5
207,819,3.5
207,746,4.5
207,639,3.5
207,639,3.5
207,554,4.0
207,820,4.0
207,769,3.0
207,812,5.0
207,803,4.0
207,237,4.0
207,283,4.0
207,436,5.0
207,775,3.5
207,748,5.0
207,973,2.5
208,973,2.5
208,107,3.0
209,556,5.0
209,662,3.5
209,89,4.0
209,157,2.5
209,146,4.0
209,177,3.0
209,243,2.5
209,622,3.5
209,196,4.0
209,256,2.5
209,399,5.0
209,581,3.5
209,170,4.0
209,334,3.0
209,561,2.5
209,912,3.0
209,383,3.5
209,839,2.0
209,705,5.0
209,67,4.5
209,565,3.5
209,726,1.0
209,740,5.0
209,96,3.0
209,60,5.0
209,835,3.0
210,570,4.5
210,990,2.5
210,209,3.0
210,772,2.5
210,166,4.5
210,872,3.5
210,492,2.5
210,834,2.0
210,645,3.0
210,79,3.0
210,919,2.5
210,57,2.0
210,735,5.0
210,731,4.5
210,830,3.0
210,767,5.0
210,644,2.5
210,693,4.5
210,543,1.5
210,654,4.0
210,995,2.0
210,142,1.5
210,962,5.0
210,931,2.5
210,604,4.0
211,748,2.5
211,458,2.5
211,673,3.0
212,529,3.5
212,708,3.5
212,245,2.5
212,342,2.5
212,361,4.0
212,342,3.0
212,731,2.5
212,190,2.0
212,645,3.0
212,671,3.5
212,365,3.5
212,927,3.0
212,533,4.0
212,444,2.0
212,669,3.5
212,249,3.0
212,99,3.5
212,84,3.0
212,187,3.0
212,268,3.5
212,880,3.0
212,442,4.0
212,376,3.5
212,531,3.5
212,809,3.5
212,945,3.0
212,202,3.0
212,505,3.0
212,342,2.0
212,601,4.0
212,657,4.0
212,767,4.0
212,738,2.5
212,36,2.5
212,531,3.5
212,16,4.5
212,529,3.0
212,955,3.0
212,795,3.0
212,84,2.0
212,983,3.0
212,342,2.5
212,669,3.5
212,67,2.5
212,927,3.0
212,698,2.5
212,342,2.5
212,738,3.5
212,159,3.5
212,111,2.5
212,738,3.0
212,728,3.0
212,795,3.0
212,67,3.0
212,580,3.0
212,494,4.0
212,252,3.5
212,508,2.5
212,902,3.0
212,138,2.5
212,896,2.5
212,23,3.0
212,268,3.5
212,202,3.0
212,202,3.0
212,889,3.0
212,636,3.5
212,215,3.5
212,17,2.0
212,190,3.0
212,621,2.5
213,549,3.0
213,47,3.0
213,503,3.5
213,442,5.0
213,698,4.5
213,700,4.0
213,194,5.0
213,684,4.0
213,646,4.5
213,311,4.5
213,672,4.5
213,580,4.0
213,455,4.5
213,268,5.0
213,136,4.5
213,338,4.0
213,646,4.0
213,503,2.5
213,387,4.0
213,986,4.0
213,295,4.0
213,428,4.0
213,14,4.0
213,36,3.0
213,317,3.5
213,471,3.0
213,733,3.5
213,271,3.0
213,971,4.5
213,378,3.5
213,397,3.5
213,572,3.5
213,915,3.5
213,752,4.0
213,476,4.5
213,704,5.0
213,219,4.0
213,636,4.5
213,853,5.0
213,51,3.5
213,520,4.0
213,687,3.0
213,353,4.5
213,827,3.5
213,492,3.5
213,397,4.0
213,437,4.5
213,856,3.5
213,99,4.0
213,938,3.5
213,230,3.5
213,219,5.0
213,46,5.0
213,426,4.0
213,706,3.0
213,640,3.0
213,723,3.5
213,294,3.5
213,487,4.0
213,312,4.0
213,849,4.0
214,540,4.5
214,345,2.0
214,988,3.5
214,684,2.5
214,86,4.5
214,708,4.5
214,792,4.0
214,846,3.5
214,864,4.0
214,873,3.0
214,315,5.0
214,765,2.5
214,302,3.5
214,22,3.0
214,518,4.5
214,393,4.5
214,77,4.5
214,572,3.5
214,978,3.5
214,404,4.5
214,978,4.0
214,100,4.5
214,916,4.0
214,642,3.0
214,821,3.0
214,370,3.5
214,486,1.5
214,966,4.0
214,125,3.0
214,638,4.0
214,667,2.5
214,648,4.0
214,210,4.5
214,479,4.0
214,813,2.5
214,562,4.5
214,218,4.5
214,258,3.0
214,710,4.0
214,435,4.5
214,944,4.0
214,679,3.5
214,538,4.0
214,104,4.0
214,999,3.5
214,444,4.5
214,568,4.5
214,431,5.0
214,15,3.5
214,509,3.0
214,124,3.0
214,315,5.0
214,756,4.5
214,595,5.0
214,479,4.5
214,507,4.5
214,666,4.0
214,845,5.0
214,581,3.5
214,804,3.0
214,971,4.0
214,469,5.0
214,253,3.0
214,479,4.0
214,332,4.5
214,296,4.0
215,701,5.0
215,695,3.0
215,649,4.5
215,580,2.5
215,93,3.5
215,676,4.0
215,344,3.5
215,739,4.0
215,797,3.5
215,324,4.5
215,790,4.0
215,231,2.5
215,622,4.0
215,607,4.0
215,463,4.0
216,172,1.5
216,962,3.5
216,370,4.5
216,165,4.5
216,600,5.0
216,300,3.5
216,177,3.5
216,535,3.0
216,985,3.0
216,696,3.5
216,864,3.0
216,660,3.0
216,186,5.0
216,255,5.0
216,53,5.0
216,785,3.0
216,777,2.5
216,451,4.0
216,332,4.5
216,714,4.0
216,417,3.0
216,584,4.0
216,623,5.0
216,448,4.0
216,979,3.5
216,24,3.0
216,22,2.0
216,388,5.0
216,607,3.0
216,937,3.0
216,345,4.0
217,728,5.0
217,144,4.5
217,577,4.0
217,339,3.5
218,857,2.5
218,767,2.0
218,738,4.5
218,23,3.0
218,740,4.0
218,382,2.5
218,663,4.5
218,158,4.0
218,580,3.5
218,713,3.5
218,951,4.5
218,144,4.5
218,365,3.0
218,136,3.5
218,880,3.0
218,719,4.0
218,757,4.5
218,126,3.5
218,673,5.0
218,741,3.5
218,489,2.0
218,878,4.5
218,136,4.5
219,231,3.0
219,859,5.0
219,956,3.0
219,31,3.0
219,526,4.5
219,592,2.5
219,812,4.5
219,106,4.5
219,908,2.5
219,779,3.5
219,562,4.0
219,40,3.0
219,732,5.0
219,62,3.5
219,991,4.0
219,890,4.5
219,275,4.0
219,62,5.0
219,25,4.5
219,359,4.5
219,592,4.0
219,385,3.0
219,356,3.0
219,330,4.0
219,52,4.0
219,403,4.0
219,62,2.5
219,97,4.0
219,890,3.5
219,52,5.0
219,340,4.0
219,914,3.5
219,317,5.0
219,214,4.0
219,389,3.0
219,62,3.0
219,389,3.5
219,885,3.0
219,894,3.5
219,607,4.5
219,800,5.0
219,885,2.5
219,116,2.0
219,174,5.0
219,31,5.0
219,903,2.0
219,864,5.0
219,615,4.5
219,511,3.5
219,403,3.0
220,902,4.5
220,943,3.0
220,326,3.0
220,436,4.5
220,835,5.0
220,524,3.5
220,32,3.5
220,478,3.0
220,276,4.5
220,480,4.5
220,487,4.0
220,10,1.5
220,684,3.0
220,314,4.5
220,350,3.0
220,27,3.5
220,431,2.5
220,247,4.5
220,847,3.0
220,369,3.5
220,868,3.5
220,115,4.0
220,601,4.0
220,765,2.0
220,774,3.5
220,538,3.0
220,606,4.0
220,32,3.0
221,346,4.0
221,974,4.0
221,390,4.5
221,784,2.5
221,933,3.5
221,944,4.5
221,257,4.0
221,459,2.5
221,518,3.5
221,429,3.5
221,125,3.0
221,870,3.5
221,539,3.5
222,422,4.0
222,975,3.0
222,543,4.0
222,625,4.5
222,303,4.0
222,141,3.5
222,396,4.0
222,206,4.0
222,856,3.0
222,171,4.0
222,471,3.5
222,844,3.0
222,683,4.5
222,954,3.5
222,536,4.0
222,425,4.5
222,712,3.5
222,855,3.0
222,758,4.0
222,957,3.0
222,279,3.5
222,674,4.5
222,567,4.0
222,180,3.5
222,957,3.5
222,713,4.5
222,294,4.5
222,601,4.0
222,365,3.5
222,861,4.0
222,766,3.0
222,208,3.0
222,975,5.0
222,21,4.0
222,906,4.0
222,637,5.0
222,454,5.0
222,467,3.5
222,386,4.0
222,91,4.0
222,493,3.0
222,687,2.5
222,620,3.0
222,975,4.0
222,857,3.0
222,503,3.5
222,124,4.0
222,567,4.0
222,396,3.0
222,152,3.5
223,302,3.5
223,935,4.5
223,414,4.5
223,642,3.0
223,284,3.5
223,739,4.5
223,953,4.0
223,268,3.0
223,2,5.0
224,915,3.5
224,959,2.5
224,175,4.5
224,231,2.5
224,69,1.0
224,197,3.0
224,330,4.5
224,93,3.5
224,68,3.0
224,540,3.5
224,842,4.0
224,961,3.5
224,588,3.0
224,546,4.0
224,749,3.0
224,736,2.0
224,32,2.0
224,767,4.0
224,694,2.0
224,803,4.0
224,803,4.0
224,367,4.5
224,183,4.5
224,391,3.5
224,764,4.0
224,5,3.5
225,359,5.0
225,818,4.0
225,424,4.0
225,439,4.5
225,984,4.5
225,855,4.5
225,914,3.5
225,650,4.5
225,534,4.0
225,3,4.0
225,976,3.5
225,646,4.0
225,800,4.5
225,915,4.0
225,1,4.0
225,967,4.0
225,403,4.0
225,108,5.0
225,991,4.5
225,171,4.5
225,364,3.5
225,844,4.0
225,216,4.5
225,914,3.5
225,403,4.0
225,574,4.5
225,786,4.0
226,851,4.5
226,173,3.5
226,288,4.0
226,82,4.5
226,9,4.0
226,331,3.5
226,787,4.0
226,68,4.0
226,320,4.0
226,649,4.0
226,635,3.0
226,761,3.0
226,34,4.0
226,951,4.0
226,489,4.0
226,962,4.5
226,741,4.0
226,719,3.0
226,257,3.5
227,440,5.0
227,615,5.0
227,243,4.0
227,607,4.5
227,125,4.0
227,588,3.0
227,36,1.5
227,379,3.5
228,269,3.5
228,864,3.0
228,904,4.0
228,243,4.0
228,916,3.5
228,902,3.5
228,153,3.0
228,35,4.0
228,690,4.5
228,620,2.5
228,959,3.0
228,92,3.0
228,310,4.0
228,763,5.0
228,697,3.5
228,273,3.0
228,773,3.5
228,581,3.5
228,348,4.5
228,409,3.5
229,487,4.5
229,698,2.0
229,25,4.5
229,43,3.0
229,390,3.0
229,305,3.0
229,428,4.5
229,46,3.5
229,392,3.0
229,695,3.5
229,500,3.0
229,794,3.5
229,57,5.0
229,141,3.0
229,799,1.5
229,106,3.0
229,564,2.5
229,827,3.0
229,656,4.5
229,467,2.5
229,582,4.5
229,534,5.0
229,709,4.0
229,662,4.0
230,900,3.5
230,478,3.5
230,54,5.0
230,211,4.0
230,418,3.5
230,341,3.5
230,545,3.5
230,439,3.0
230,871,3.5
230,782,4.5
230,429,4.0
230,152,4.0
230,740,3.0
231,682,2.5
231,626,3.5
231,295,3.5
231,506,1.5
231,297,3.0
231,465,2.5
231,39,4.0
231,436,4.0
231,114,4.0
231,753,3.5
231,563,2.0
231,907,3.5
231,549,3.5
232,137,3.5
232,207,3.0
232,844,4.0
232,128,3.5
232,281,4.0
232,109,2.5
232,273,2.5
232,468,4.5
232,476,3.5
232,774,2.5
232,966,4.0
232,542,5.0
232,584,3.0
232,765,3.5
232,706,4.0
232,537,3.0
232,933,4.5
232,883,3.5
232,23,4.5
232,357,4.0
232,782,4.0
232,755,3.0
233,634,2.0
233,456,3.5
233,946,4.0
233,840,1.0
233,445,3.0
233,428,4.0
233,998,2.5
233,652,2.5
233,868,3.0
233,273,2.5
233,996,3.0
233,131,3.0
233,295,3.0
233,893,3.0
233,937,3.0
233,720,4.5
233,617,3.5
233,273,3.0
233,2,3.0
233,32,2.5
233,22,2.5
233,45,3.0
233,100,3.0
233,469,3.0
233,755,3.5
233,406,3.5
233,684,2.5
233,60,2.0
233,282,3.0
233,75,3.0
233,893,3.0
233,615,3.0
233,778,3.0
233,320,3.0
233,966,3.0
233,507,4.0
233,109,3.5
233,654,2.5
233,126,3.5
233,329,2.0
233,647,3.5
233,790,3.5
233,486,2.5
233,921,3.5
233,946,3.5
233,39,3.5
233,893,3.5
233,950,2.0
233,297,4.0
233,981,3.5
233,679,2.5
233,807,3.5
233,282,2.5
233,39,2.5
233,943,2.5
233,622,4.0
233,738,3.0
233,825,3.0
233,192,2.0
